ID	Tx:40
TEA_C4_38.fa	UC
TEA_C4_39.fa	238
TEA_C4_41.fa	306
TEA_C4_42.fa	658
TEA_C4_43.fa	507
TEA_C4_44.fa	507
TEA_C4_48.fa	491
TEA_C4_52.fa	19
TEA_C4_53.fa	68
TEA_C4_56.fa	470
TEA_C4_65.fa	248
TEA_C4_8.fa	UC
TEA_C4_85.fa	124
TEA_C4_86.fa	97
TEA_C4_89.fa	145
TEA_C4_93.fa	UC
TEA_C4_94.fa	378
TEA_C4_95.fa	258
TEA_C4_97.fa	UC
TEA_CD_1_IM3.fa	UC
TEA_CD_27_IM1.fa	UC
TEA_CD_29_IM6.fa	36
TEA_CD_34_LN.fa	UC
TEA_CD_52_IM4.fa	984
TEA_CD_57_LN.fa	UC
TEA_CD_59_LN.fa	UC
TEA_CD_59_LN3.fa	UC
TEA_CD_62_LN.fa	UC
TEA_DMG_1993.fa	585
TEA_DMG_1998.fa	585
TEA_DMG_2012.fa	399
TEA_DMG_2015_G1.fa	1205
TEA_DMG_2015_G2.fa	1205
TEA_DMG_2015_G3.fa	1205
TEA_E1215.fa	UC
TEA_E1358.fa	UC
TEA_E1426.fa	UC
TEA_E1428.fa	UC
TEA_E1460.fa	UC
TEA_E2003.fa	UC
TEA_E2004.fa	UC
TEA_E2009.fa	549
TEA_E2013.fa	549
TEA_E2014.fa	549
TEA_E2016.fa	549
TEA_E2018.fa	549
TEA_E2025.fa	UC
TEA_E2026.fa	UC
TEA_E2029.fa	709
TEA_E2032.fa	709
TEA_E2035.fa	709
TEA_E2038.fa	7
TEA_E2039.fa	763
TEA_E2042.fa	763
TEA_E2047.fa	UC
TEA_E2048.fa	567
TEA_E2051.fa	UC
TEA_E2059.fa	665
TEA_E2061.fa	549
TEA_E2062.fa	UC
TEA_E2065.fa	549
TEA_E2074.fa	UC
TEA_E2075.fa	UC
TEA_E2079.fa	UC
TEA_E2085.fa	549
TEA_E2095.fa	259
TEA_E2408.fa	UC
TEA_E2427.fa	UC
TEA_E2469.fa	UC
TEA_E2476.fa	UC
TEA_E2482.fa	UC
TEA_E2506.fa	UC
TEA_E2508.fa	UC
TEA_E2516.fa	404
TEA_E2521.fa	UC
TEA_E2524.fa	UC
TEA_E2540.fa	UC
TEA_E2549.fa	90
TEA_E2558.fa	UC
TEA_E258.fa	549
TEA_E2590.fa	UC
TEA_E2606.fa	UC
TEA_E2711.fa	259
TEA_E2712.fa	549
TEA_E2726.fa	UC
TEA_E2810.fa	UC
TEA_E2814.fa	UC
TEA_E2844.fa	UC
TEA_E2845.fa	UC
TEA_E2848.fa	UC
TEA_E2851.fa	UC
TEA_E2853.fa	UC
TEA_E2873.fa	UC
TEA_E2878.fa	UC
TEA_E2893.fa	UC
TEA_E2938.fa	UC
TEA_E3071.fa	UC
TEA_E3094.fa	UC
TEA_E3317.fa	UC
TEA_E3340.fa	UC
TEA_E3466.fa	UC
TEA_E3628.fa	UC
TEA_E3676.fa	UC
TEA_E3809.fa	UC
TEA_E3885.fa	UC
TEA_E4068.fa	UC
TEA_E4150.fa	UC
TEA_E4173.fa	UC
TEA_E4206.fa	UC
TEA_E4259.fa	UC
TEA_E4453.fa	UC
TEA_E4478.fa	UC
TEA_E4486.fa	404
TEA_E4665.fa	UC
TEA_E4679.fa	UC
TEA_E4712.fa	UC
TEA_E4726.fa	UC
TEA_E4735.fa	UC
TEA_E4762.fa	UC
TEA_E4766.fa	UC
TEA_E4770.fa	UC
TEA_E4830.fa	UC
TEA_E4906.fa	UC
TEA_E4921.fa	489
TEA_E4931.fa	UC
TEA_E4942.fa	UC
TEA_E4963.fa	UC
TEA_E4970.fa	UC
TEA_E4980.fa	UC
TEA_E5008.fa	UC
TEA_E5021.fa	UC
TEA_E5060.fa	UC
TEA_E5129.fa	UC
TEA_E5150.fa	UC
TEA_E5183.fa	UC
TEA_E5203.fa	UC
TEA_E5260.fa	UC
TEA_E5261.fa	UC
TEA_E5356.fa	296
TEA_E5359.fa	UC
TEA_E5381.fa	UC
TEA_E5405.fa	UC
TEA_E5415.fa	489
TEA_E5448.fa	UC
TEA_E5456.fa	UC
TEA_E5472.fa	UC
TEA_E5476.fa	UC
TEA_E5493.fa	UC
TEA_E5499.fa	UC
TEA_E5545.fa	UC
TEA_E5548.fa	UC
TEA_E5555.fa	UC
TEA_E5562.fa	UC
TEA_E5598.fa	661
TEA_E5623.fa	494
TEA_E5627.fa	UC
TEA_E5628.fa	UC
TEA_E5629.fa	UC
TEA_E5631.fa	UC
TEA_E5633.fa	UC
TEA_E5636.fa	UC
TEA_E5753.fa	UC
TEA_E5795.fa	UC
TEA_E5895.fa	159
TEA_E5897.fa	UC
TEA_E5938.fa	UC
TEA_E5939.fa	UC
TEA_E5948.fa	52
TEA_E5953.fa	UC
TEA_E5955.fa	UC
TEA_E5976.fa	181
TEA_E5993.fa	UC
TEA_E600.fa	UC
TEA_E6003.fa	159
TEA_E6007.fa	UC
TEA_E6042.fa	UC
TEA_E6062.fa	UC
TEA_E6082.fa	UC
TEA_E6181.fa	UC
TEA_E6249.fa	UC
TEA_E6387.fa	UC
TEA_E6389.fa	UC
TEA_E6649.fa	UC
TEA_E6705.fa	UC
TEA_E6882.fa	UC
TEA_E7041.fa	UC
TEA_E7087.fa	498
TEA_E7090.fa	UC
TEA_E7112.fa	UC
TEA_E7143.fa	UC
TEA_E7147.fa	UC
TEA_E7180.fa	UC
TEA_E7185.fa	296
TEA_E7188.fa	UC
TEA_E7193.fa	UC
TEA_E7207.fa	UC
TEA_E7242.fa	UC
TEA_E7253.fa	UC
TEA_E7267.fa	UC
TEA_E7285.fa	UC
TEA_E7322.fa	722
TEA_E7355.fa	UC
TEA_E7411.fa	UC
TEA_E7412.fa	UC
TEA_E7542.fa	UC
TEA_E7553.fa	UC
TEA_E7562.fa	UC
TEA_E7564.fa	UC
TEA_E7591.fa	UC
TEA_E7603.fa	UC
TEA_E7615.fa	UC
TEA_E7618.fa	UC
TEA_E7641.fa	UC
TEA_E7645.fa	UC
TEA_E7648.fa	UC
TEA_E7715.fa	68
TEA_E7727.fa	UC
TEA_E7812.fa	UC
TEA_E7861.fa	UC
TEA_E8084.fa	UC
TEA_E8085.fa	UC
TEA_E8272.fa	341
TEA_E8279.fa	UC
TEA_E8382.fa	UC
TEA_E8383.fa	UC
TEA_E8416.fa	UC
TEA_E8483.fa	UC
TEA_E8487.fa	UC
TEA_E8488.fa	UC
TEA_E8492.fa	UC
TEA_E8495.fa	UC
TEA_E8496.fa	UC
TEA_E8580.fa	UC
TEA_E8599.fa	UC
TEA_E8600.fa	UC
TEA_E8610.fa	UC
TEA_E8612.fa	606
TEA_E8619.fa	UC
TEA_E8621.fa	UC
TEA_E8647.fa	UC
TEA_E8659.fa	52
TEA_E8660.fa	UC
TEA_E8707.fa	221
TEA_E8732.fa	82
TEA_E8766.fa	UC
TEA_E8769.fa	UC
TEA_E8784.fa	UC
TEA_E8792.fa	UC
TEA_E8797.fa	1119
TEA_E8811.fa	UC
TEA_E8848.fa	UC
TEA_E8856.fa	UC
TEA_E8988.fa	UC
TEA_E9138.fa	549
TEA_E9141.fa	UC
TEA_E9180.fa	UC
TEA_E9182.fa	UC
TEA_E9202.fa	UC
TEA_E9207.fa	UC
TEA_E9208.fa	UC
TEA_E9213.fa	UC
TEA_E9254.fa	UC
TEA_E9273.fa	UC
TEA_E9303.fa	UC
TEA_E9319.fa	UC
TEA_E9345.fa	UC
TEA_E9427.fa	UC
TEA_E9432.fa	259
TEA_E9465.fa	737
TEA_E9472.fa	UC
TEA_E9567.fa	UC
TEA_E9576.fa	UC
TEA_E9644.fa	UC
TEA_E9650.fa	UC
TEA_E9661.fa	UC
TEA_E9693.fa	UC
TEA_E9742.fa	549
TEA_E9781.fa	UC
TEA_E9783.fa	UC
TEA_E9790.fa	505
TEA_E9791.fa	549
TEA_E9796.fa	UC
TEA_E9802.fa	UC
TEA_E9844.fa	UC
TEA_E9855.fa	UC
TEA_E9866.fa	UC
TEA_E9870.fa	UC
TEA_E9872.fa	UC
TEA_E9890.fa	UC
TEA_GNB_2711.fa	UC
TEA_GNB_2781.fa	UC
TEA_GNB_2809.fa	UC
TEA_GNB_2829.fa	UC
TEA_GNB_2838.fa	UC
TEA_GNB_2846.fa	20
TEA_GNB_3401.fa	20
TEA_GNB_3697.fa	720
TEA_GOOG6.fa	259
TEA_H002.fa	UC
TEA_H008.fa	152
TEA_H019.fa	UC
TEA_H020.fa	192
TEA_H022.fa	UC
TEA_H025.fa	UC
TEA_H030.fa	UC
TEA_H034.fa	UC
TEA_H035.fa	UC
TEA_H038.fa	UC
TEA_H053.fa	UC
TEA_H055.fa	UC
TEA_H062.fa	200
TEA_H071.fa	UC
TEA_H073.fa	UC
TEA_H075.fa	UC
TEA_H077.fa	511
TEA_H083.fa	UC
TEA_H087.fa	1216
TEA_H104.fa	UC
TEA_H112.fa	UC
TEA_H131.fa	UC
TEA_H140.fa	135
TEA_H141.fa	UC
TEA_H144.fa	129
TEA_H148.fa	399
TEA_H1508309.fa	UC
TEA_H151.fa	867
TEA_H1512649.fa	UC
TEA_H1512651.fa	749
TEA_H1512653_1.fa	749
TEA_H1512653_2.fa	UC
TEA_H1513183.fa	UC
TEA_H1513189.fa	1461
TEA_H1513191_2.fa	UC
TEA_H1513216.fa	301
TEA_H154.fa	867
TEA_H157.fa	UC
TEA_H158.fa	UC
TEA_H173.fa	UC
TEA_H176.fa	UC
TEA_H190.fa	UC
TEA_H219.fa	152
TEA_H242.fa	UC
TEA_H244.fa	729
TEA_H246.fa	UC
TEA_H249.fa	511
TEA_H282.fa	UC
TEA_H283.fa	UC
TEA_H287.fa	503
TEA_H315.fa	UC
TEA_H317.fa	UC
TEA_H331.fa	UC
TEA_H336.fa	UC
TEA_H342.fa	UC
TEA_H352.fa	UC
TEA_H354.fa	UC
TEA_H355.fa	294
TEA_H358.fa	173
TEA_H365.fa	UC
TEA_H366.fa	UC
TEA_H375.fa	UC
TEA_H389.fa	UC
TEA_H396.fa	UC
TEA_H400.fa	UC
TEA_H418.fa	UC
TEA_H434.fa	UC
TEA_H437.fa	399
TEA_H446.fa	645
TEA_H447.fa	UC
TEA_H451.fa	UC
TEA_H472.fa	UC
TEA_H474.fa	UC
TEA_H482.fa	205
TEA_H483.fa	205
TEA_H484.fa	205
TEA_H492.fa	109
TEA_H495.fa	109
TEA_H515.fa	UC
TEA_H521.fa	589
TEA_H522.fa	UC
TEA_H529.fa	UC
TEA_H537.fa	UC
TEA_H549.fa	UC
TEA_H552.fa	693
TEA_H561.fa	UC
TEA_H562.fa	UC
TEA_H572.fa	UC
TEA_H578.fa	UC
TEA_H604.fa	UC
TEA_H615.fa	UC
TEA_H621.fa	UC
TEA_H625.fa	UC
TEA_H630.fa	UC
TEA_H645.fa	UC
TEA_H646.fa	UC
TEA_H647.fa	UC
TEA_H648.fa	129
TEA_H656.fa	UC
TEA_H668.fa	589
TEA_H719.fa	UC
TEA_H738.fa	UC
TEA_H758.fa	UC
TEA_Hinze_Dam1.fa	341
TEA_Hunter.fa	505
TEA_M028.fa	UC
TEA_M094.fa	UC
TEA_M1020.fa	UC
TEA_M1025.fa	186
TEA_M1115.fa	186
TEA_M1198.fa	UC
TEA_M1213b.fa	UC
TEA_M290.fa	UC
TEA_M294.fa	UC
TEA_M471.fa	UC
TEA_M493.fa	UC
TEA_M526.fa	UC
TEA_M528.fa	UC
TEA_M540.fa	UC
TEA_M549.fa	UC
TEA_M555.fa	UC
TEA_M558.fa	UC
TEA_M578.fa	UC
TEA_M587877.fa	1777
TEA_M608.fa	UC
TEA_M626.fa	UC
TEA_M638178.fa	9
TEA_M638488.fa	UC
TEA_M638866.fa	304
TEA_M644693.fa	304
TEA_M651.fa	UC
TEA_M652995.fa	304
TEA_M653497.fa	196
TEA_M655.fa	UC
TEA_M658539.fa	UC
TEA_M660875.fa	304
TEA_M660876.fa	304
TEA_M662.fa	1468
TEA_M663105.fa	UC
TEA_M663475.fa	304
TEA_M663940.fa	304
TEA_M664361.fa	UC
TEA_M665752.fa	UC
TEA_M666694.fa	1367
TEA_M668546.fa	200
TEA_M671335.fa	304
TEA_M673438.fa	304
TEA_M675220.fa	173
TEA_M676943.fa	UC
TEA_M682.fa	716
TEA_M688.fa	UC
TEA_M701.fa	UC
TEA_M710019.fa	304
TEA_M714.fa	UC
TEA_M729.fa	UC
TEA_M747.fa	UC
TEA_M757.fa	1468
TEA_M761.fa	UC
TEA_M802.fa	UC
TEA_M919.fa	UC
TEA_M927.fa	UC
TEA_M938.fa	716
TEA_M992.fa	UC
TEA_MISC_766.fa	UC
TEA_POSS_03.fa	UC
TEA_POSS_07.fa	UC
TEA_POSS_24.fa	UC
TEA_POSS_33.fa	UC
TEA_POSS_40.fa	UC
TEA_POSS_59.fa	UC
TEA_POSS_67.fa	UC
TEA_POSS_70.fa	UC
TEA_POSS_71.fa	UC
TEA_POSS_76.fa	UC
TEA_POSS_77.fa	UC
TEA_POSS_78.fa	UC
TEA_POSS_84.fa	UC
TEA_POSS_88.fa	UC
TEA_R200.fa	UC
TEA_Soil_1.fa	1137
TEA_Soil_2.fa	1100
TEA_Soil_3.fa	1137
TEA_Soil_4.fa	1137
TEA_Soil_5.fa	1100
TEA_SYD_1_2.fa	UC
TEA_TA009.fa	637
TEA_TA010.fa	637
TEA_TA011.fa	637
TEA_TA013.fa	637
TEA_TA029.fa	375
TEA_TA031.fa	375
TEA_TA052.fa	UC
TEA_TA058.fa	UC
TEA_TA059.fa	UC
TEA_TA073.fa	UC
TEA_TA078.fa	UC
TEA_TA085.fa	UC
TEA_TA089.fa	UC
TEA_TA092.fa	UC
TEA_TA097.fa	UC
TEA_TA098.fa	UC
TEA_TA106.fa	UC
TEA_TA110.fa	UC
TEA_TA111.fa	UC
TEA_TA112.fa	UC
TEA_TA119.fa	UC
TEA_TA120.fa	1062
TEA_TA132.fa	1062
TEA_TA133.fa	UC
TEA_TA135.fa	UC
TEA_TA137.fa	588
TEA_TA139.fa	UC
TEA_TA144.fa	UC
TEA_TA146.fa	UC
TEA_TA149.fa	UC
TEA_TA161.fa	UC
TEA_TA204.fa	UC
TEA_TA209.fa	UC
TEA_TA210.fa	UC
TEA_TA224.fa	UC
TEA_TA244.fa	UC
TEA_TA246.fa	UC
TEA_TA256.fa	UC
TEA_TA257.fa	UC
TEA_TA258.fa	UC
TEA_TA260.fa	UC
TEA_TA265.fa	UC
TEA_TA277.fa	UC
TEA_TA309.fa	UC
TEA_TA317.fa	UC
TEA_TA326.fa	UC
TEA_TA336.fa	143
TEA_TA338.fa	588
TEA_TA341.fa	UC
TEA_TA348.fa	UC
TEA_TA349.fa	UC
TEA_TA350.fa	UC
TEA_TA361.fa	UC
TEA_TA373.fa	UC
TEA_TA376.fa	UC
TEA_TA383.fa	UC
TEA_TA401.fa	UC
TEA_TA403.fa	UC
TEA_TA421.fa	UC
TEA_TA423.fa	UC
TEA_TA436.fa	UC
TEA_TA447.fa	UC
TEA_TA448.fa	UC
TEA_TA450.fa	UC
TEA_TA455.fa	UC
TEA_TA478.fa	443
TEA_W1_2.fa	UC
TEA_W1_32.fa	397
TEA_W1_33.fa	UC
TEA_W1_36.fa	UC
TEA_W1_37.fa	381
TEA_W1_57b.fa	113
TEA_W1_58.fa	304
TEA_W1_65.fa	113
TEA_W1_66.fa	19
TEA_W1_67.fa	UC
TEA_W1_69.fa	1058
TEA_W1_76.fa	UC
TEA_W1_79.fa	568
TEA_W1_80.fa	568
TEA_W2_16.fa	UC
TEA_W2_28.fa	UC
TEA_W2_31.fa	UC
TEA_W2_37.fa	239
TEA_W2_4.fa	432
TEA_W2_41.fa	UC
TEA_W2_47.fa	304
TEA_W2_49.fa	304
TEA_W2_50.fa	420
TEA_W2_51.fa	UC
TEA_W2_53.fa	304
TEA_W2_56.fa	102
TEA_W2_68.fa	UC
TEA_W2_75.fa	306
TEA_W2_76.fa	UC
TEA_W2_77.fa	664
TEA_W2_78.fa	285
TEA_W2_79.fa	UC
TEA_W2_80.fa	479
TEA_W2_83.fa	UC
TEA_W2_87.fa	UC
TEA_W2_9.fa	UC
TEA_W3_17.fa	UC
TEA_W3_2.fa	107
TEA_W3_20.fa	381
TEA_W3_24.fa	727
TEA_W3_32.fa	UC
TEA_W3_33.fa	155
TEA_W3_35.fa	102
TEA_W3_57.fa	395
TEA_W3_58.fa	395
TEA_W3_59.fa	664
TEA_W3_61.fa	491
TEA_W3_62.fa	229
TEA_W3_63.fa	199
TEA_W3_67.fa	658
TEA_W3_72.fa	68
TEA_W3_73.fa	UC
TEA_W4_1.fa	UC
TEA_W4_17.fa	UC
TEA_W4_20.fa	397
TEA_W4_22.fa	727
TEA_W4_30.fa	UC
TEA_W4_32.fa	304
TEA_W4_33.fa	304
TEA_W4_34.fa	102
TEA_W4_35.fa	304
TEA_W4_36.fa	102
TEA_W4_37.fa	304
TEA_W4_39.fa	304
TEA_W4_40.fa	199
TEA_W4_48.fa	136
TEA_W4_55.fa	664
TEA_W4_59.fa	491
TEA_W4_61.fa	UC
TEA_W4_68.fa	19
TEA_W4_8.fa	432
TEA_WA1.fa	396
TEA_WA14.fa	396
TEA_WA17.fa	1463
TEA_WA2.fa	396
TEA_WA25.fa	396
TEA_WA26.fa	396
TEA_WA27.fa	396
TEA_WA5.fa	1463
TEA_YarraTap_3.fa	UC
